FIPS,StateFIPS,TotPop,NHisWhite,NHisBlack,NHisOther,HisWhite,HisBlack,HisOther
C31105,C31,3821,3461,6,110,138,0,106
C31107,C31,8701,7688,8,850,65,0,90
C31109,C31,285407,240702,9636,18384,7913,284,8488
C31111,C31,36288,32741,235,710,1488,27,1087
C31113,C31,763,739,1,10,12,0,1
C31115,C31,632,617,1,1,8,0,5
C31117,C31,539,528,2,7,1,0,1
C31119,C31,34876,29062,409,901,1690,35,2779
C31121,C31,7845,7405,14,155,145,1,125
C31123,C31,5042,4256,8,91,344,4,339
C31125,C31,3735,3627,8,35,32,0,33
C31127,C31,7248,6939,62,114,87,1,45
C31129,C31,4500,4333,6,64,50,0,47
C31131,C31,15740,14499,68,271,433,7,462
C31133,C31,2773,2683,9,46,25,0,10
C31135,C31,2970,2848,10,17,36,1,58
C31137,C31,9188,8694,12,109,205,1,167
C31139,C31,7266,7098,11,64,49,3,41
C31141,C31,32237,27167,128,490,1854,17,2581
C31143,C31,5406,5186,6,58,106,0,50
C31145,C31,11055,10345,81,167,267,0,195
C31147,C31,8363,7830,11,410,56,4,52
C31149,C31,1526,1502,1,21,1,0,1
C31151,C31,14200,10817,92,421,966,33,1871
C31153,C31,158840,133132,6119,8020,5747,202,5620
C31155,C31,20780,19992,69,304,209,2,204
C31157,C31,36970,27931,157,1097,4376,47,3362
C31159,C31,16750,16152,59,267,163,1,108
C31161,C31,5469,4559,12,727,70,0,101
C31163,C31,3152,3095,3,23,27,0,4
C31165,C31,1311,1240,1,18,20,0,32
C31167,C31,6129,5729,36,83,85,5,191
C31169,C31,5228,5077,10,65,43,2,31
C31171,C31,647,629,1,5,6,0,6
C31173,C31,6940,2739,17,3994,62,0,128
C31175,C31,4260,4129,3,49,23,3,53
C31177,C31,20234,19405,120,290,268,2,149
C31179,C31,9595,8893,127,174,198,2,201
C31181,C31,3812,3588,18,73,71,0,62
C31183,C31,818,802,0,10,2,0,4
C31185,C31,13665,12725,149,236,255,9,291
C32001,C32,24877,19030,366,2472,1377,29,1603
C32003,C32,1951269,935955,194821,251849,252157,9558,306929
C32005,C32,46997,39094,174,2626,3036,27,2040
C32007,C32,48818,33730,329,3601,5042,49,6067
C32009,C32,783,605,0,58,56,0,64
C32011,C32,1987,1662,2,85,113,0,125
C32013,C32,16528,11395,78,1017,1658,9,2371
C32015,C32,5775,4259,17,280,594,3,622
C32017,C32,5345,4698,120,195,173,1,158
C32019,C32,51980,40634,363,3309,3530,54,4090
C32021,C32,4772,3271,182,883,191,14,231
C32023,C32,43946,34663,836,2480,3092,38,2837
C32027,C32,6753,4605,251,389,923,2,583
C32029,C32,4010,3532,40,210,161,0,67
C32031,C32,421407,278213,9088,40382,45857,726,47141
C32033,C32,10030,7652,388,664,923,7,396
C32510,C32,55274,39083,1003,3411,5724,51,6002
C33001,C33,60088,57553,261,1550,506,18,200
C33003,C33,47818,46285,126,934,342,13,118
C33005,C33,77117,73537,363,2127,702,27,361
C33007,C33,33055,31801,141,712,244,7,150
C33009,C33,89118,82294,768,4456,1092,60,448
C33011,C33,400721,351224,7405,20851,10929,893,9419
C33013,C33,146445,138048,1452,4606,1561,78,700
C33015,C33,295223,278011,1790,9280,3955,206,1981
C33017,C33,123143,114210,1144,5588,1335,98,768
C33019,C33,43742,42087,175,987,334,10,149
C34001,C34,274549,160871,40882,26555,18695,3256,24290
C34003,C34,905116,566053,46850,146932,84650,5623,55008
C34005,C34,448734,317021,71247,31635,14321,3258,11252
C34007,C34,513657,309648,94762,36123,25741,5679,41704
C34009,C34,97265,84522,4244,2445,2847,321,2886
C34011,C34,156898,78931,29376,6134,19499,2365,20593
C34013,C34,783969,260177,308358,56317,73691,12121,73305
C34015,C34,288288,233695,27906,12975,7195,1100,5417
C34017,C34,634266,195510,71315,99588,147282,12610,107961
C34019,C34,128349,112607,3233,5787,4657,218,1847
C34021,C34,366513,199909,71378,39908,25102,2940,27276
C34023,C34,809858,398724,71557,190602,75865,6905,66205
C34025,C34,630380,483435,43931,42075,37281,2512,21146
C34027,C34,492276,369551,14134,52109,37132,1226,18124
C34029,C34,576567,495534,16583,16667,29043,1581,17159
C34031,C34,501226,227144,55480,32925,86857,8815,90005
C34033,C34,66083,50736,8940,1900,2021,369,2117
C34035,C34,323444,201849,27480,52024,24759,1463,15869
C34037,C34,149265,132484,2448,4716,7020,229,2368
C34039,C34,536499,243312,111705,34778,85740,6608,54356
C34041,C34,108692,93165,3592,4276,4972,226,2461
C35001,C35,662564,274862,16293,54320,184798,3359,128932
C35003,C35,3725,2832,15,169,512,1,196
C35005,C35,65645,28801,1079,1626,17717,244,16178
C35006,C35,27213,5857,221,11201,5529,54,4351
C35007,C35,13750,6863,39,360,4659,25,1804
C35009,C35,48376,24545,2774,1940,9183,281,9653
C35011,C35,2022,1200,2,41,566,1,212
C35013,C35,209233,62992,2825,5902,91997,831,44686
C35015,C35,53829,28111,589,1398,13556,154,10021
C35017,C35,29514,14356,185,721,10702,70,3480
C35019,C35,4687,753,66,138,2545,13,1172
C35021,C35,695,391,2,3,213,0,86
C35023,C35,4894,2025,17,83,2152,12,605
C35025,C35,64727,27845,2399,1420,20694,242,12127
C35027,C35,20497,13600,74,713,3839,22,2249
C35028,C35,17950,13689,97,1518,2076,5,565
C35029,C35,25095,8997,189,486,10514,99,4810
C35031,C35,71492,7384,317,54318,3450,43,5980
C35033,C35,4881,873,10,45,2589,22,1342
C35035,C35,63797,33716,2048,6007,12636,203,9187
C35037,C35,9041,4847,82,278,2934,21,879
C35039,C35,40246,5148,103,6292,15630,101,12972
C35041,C35,19846,11022,296,615,4230,68,3615
C35043,C35,131561,62445,2462,20525,27037,338,18754
C35045,C35,130044,55254,617,49397,11794,139,12843
C35047,C35,29393,5781,339,690,13802,73,8708
C35049,C35,144170,63291,947,6917,46509,292,26214
C35051,C35,11988,8205,44,387,2060,5,1287
C35053,C35,17866,6711,142,2349,6713,46,1905
C35055,C35,32937,11958,104,2494,10681,39,7661
C35057,C35,16383,9173,172,639,3287,47,3065
C35059,C35,4549,2549,74,121,1169,6,630
C35061,C35,76569,27734,839,3391,28293,232,16080
C36001,C36,304204,231152,36396,21739,6721,2213,5983
C36003,C36,48946,46701,494,1081,384,30,256
C36005,C36,1385108,151209,416695,75791,235288,88505,417620
C36007,C36,200600,173074,8850,11898,3370,764,2644
C36009,C36,80317,73849,966,4157,790,58,497
C36011,C36,80026,73098,3009,2023,944,186,766
C36013,C36,134905,120463,2763,3438,4412,434,3395
C36015,C36,88830,77643,5528,3419,1128,300,812
C36017,C36,50477,48265,323,960,631,22,276
C36019,C36,82128,74832,2953,2289,1165,256,633
C36021,C36,63096,55672,2691,2279,1464,164,826
C36023,C36,49336,46252,705,1285,649,55,390
C36025,C36,47980,44706,691,1023,969,88,503
C36027,C36,297488,221812,27395,17014,16575,2123,12569
C36029,C36,919040,714156,119916,43237,21088,4015,16628
C36031,C36,39370,36588,982,807,512,91,390
C36033,C36,51599,42640,2834,4619,797,293,416
C36035,C36,55531,52110,981,1177,838,79,346
C36037,C36,60079,54990,1491,1982,797,121,698
C36039,C36,49221,42857,2606,1339,1583,220,616
C36041,C36,4836,4664,33,88,41,2,8
C36043,C36,64519,61690,640,1149,630,60,350
C36045,C36,116229,99682,5475,4929,3365,401,2377
C36047,C36,2504700,893306,799066,316043,178735,61017,256533
C36049,C36,27087,26225,170,335,240,14,103
C36051,C36,65393,60296,1491,1804,1067,107,628
C36053,C36,73442,68916,1260,1950,824,90,402
C36055,C36,744344,542034,107448,40857,24501,5723,23781
C36057,C36,50219,42732,712,1121,2787,239,2628
C36059,C36,1339532,877309,141305,125563,100268,7744,87343
C36061,C36,1585873,761493,205340,215463,149580,41347,212650
C36063,C36,216469,188907,14511,8357,2766,340,1588
C36065,C36,234878,199254,13682,11123,5425,1006,4388
C36067,C36,467026,370040,48696,29461,8845,2524,7460
C36069,C36,107931,99119,2226,2907,1959,206,1514
C36071,C36,372813,254259,33895,17474,33543,4051,29591
C36073,C36,42883,37658,2368,1100,870,155,732
C36075,C36,122109,116091,862,2604,1541,110,901
C36077,C36,62259,57734,958,1646,1201,108,612
C36079,C36,99710,82709,2047,3293,7761,303,3597
C36081,C36,2230722,616727,395881,604364,269326,30802,313622
C36083,C36,159429,136555,9592,7202,2974,746,2360
C36085,C36,468730,300169,44313,43197,41508,5544,33999
C36087,C36,311687,203670,34623,24611,24625,2435,21723
C36089,C36,111944,103943,2259,3596,1121,161,864
C36091,C36,219607,203647,3053,7628,3534,216,1529
C36093,C36,154727,119409,13528,12963,3802,1182,3843
C36095,C36,32749,30742,394,689,660,41,223
C36097,C36,18343,17646,143,320,157,16,61
C36099,C36,35251,31999,1513,787,592,94,266
C36101,C36,98990,93476,1487,2656,839,53,479
C36103,C36,1493350,1068728,102117,76266,137569,9107,99563
C36105,C36,77547,57780,6349,2864,5780,690,4084
C36107,C36,51125,49105,349,977,451,26,217
C36109,C36,101564,81490,3773,12037,2451,247,1566
C36111,C36,182493,149099,9982,7503,9085,1000,5824
C36113,C36,65707,62585,556,1388,806,34,338
C36115,C36,63216,58996,1734,1040,819,159,468
C36117,C36,93772,85318,2743,2235,1830,144,1502
C36119,C36,949113,544563,126585,70933,101908,11533,93591
C36121,C36,42155,38042,2233,636,560,142,542
C36123,C36,25348,24371,196,360,276,7,138
C37001,C37,151131,101718,27985,4789,5702,384,10553
C37003,C37,37198,32671,2025,901,653,18,930
C37005,C37,11155,9862,133,156,426,7,571
C37007,C37,26948,12344,13038,754,363,52,397
C37009,C37,27281,25420,148,402,630,13,668
C37011,C37,17797,16029,706,265,335,3,459
C37013,C37,47759,31705,12105,783,846,118,2202
C37015,C37,21282,7393,13252,370,95,44,128
C37017,C37,35190,19242,12202,1244,564,66,1872
C37019,C37,107431,86818,12120,2944,2375,171,3003
C37021,C37,238318,201241,14979,7844,6951,232,7071
C37023,C37,90912,75472,5953,4853,1244,59,3331
C37025,C37,178011,127526,26660,7058,6623,559,9585
C37027,C37,83029,73565,4025,1643,1360,61,2375
C37029,C37,9980,8103,1299,363,90,17,108
C37031,C37,66469,58101,3986,2141,1245,55,941
C37033,C37,23719,14513,7991,471,306,29,409
C37035,C37,154358,120388,12857,8081,5763,184,7085
C37037,C37,63505,45185,8272,1820,3052,120,5056
C37039,C37,27444,25341,327,1088,359,23,306
C37041,C37,14793,9040,5054,232,134,16,317
C37043,C37,10587,10080,64,185,151,0,107
C37045,C37,98078,72793,20237,2292,1330,95,1331
C37047,C37,58098,35068,17587,2781,667,126,1869
C37049,C37,103505,69425,22868,4940,3016,325,2931
C37051,C37,319431,150749,113939,24553,13315,3178,13697
C37053,C37,23547,20876,1348,619,392,13,299
C37055,C37,33920,30061,812,837,1252,22,936
C37057,C37,162878,133486,14269,4715,3873,152,6383
C37059,C37,41240,35257,2552,935,843,41,1612
C37061,C37,58505,30959,14640,847,2490,133,9436
C37063,C37,267587,112697,100260,18553,11577,1317,23183
C37065,C37,56552,21360,32318,770,563,117,1424
C37067,C37,350670,205934,89533,13428,12583,1694,27498
C37069,C37,60619,38478,15995,1370,1525,217,3034
C37071,C37,206086,156310,31002,6573,4856,429,6916
C37073,C37,12197,7684,4040,300,84,4,85
C37075,C37,8861,7942,17,708,62,0,132
C37077,C37,59916,34550,19454,1430,1655,198,2629
C37079,C37,21362,10038,7902,368,812,62,2180
C37081,C37,488406,265228,156982,31370,13297,1917,19612
C37083,C37,54691,21569,28986,2984,321,123,708
C37085,C37,114678,73707,23591,5021,4593,382,7384
C37087,C37,59036,55368,615,1054,1037,9,953
C37089,C37,106740,90105,3149,3062,4809,75,5540
C37091,C37,24669,8479,14845,701,307,88,249
C37093,C37,46952,19142,15392,6595,2130,324,3369
C37095,C37,5810,3436,1833,130,282,3,126
C37097,C37,159437,124107,18748,5738,4539,299,6006
C37099,C37,40271,32795,729,4709,694,16,1328
C37101,C37,168878,117869,25082,4113,7480,464,13870
C37103,C37,10153,6217,3276,262,178,13,207
C37105,C37,57866,34321,11369,1600,4367,196,6013
C37107,C37,59495,30492,23968,1118,1266,153,2498
C37109,C37,78265,67139,4269,1619,2801,71,2366
C37111,C37,44996,39982,1663,959,772,45,1575
C37113,C37,33922,30599,419,674,1212,28,990
C37115,C37,20764,19734,233,374,301,7,115
C37117,C37,24505,12790,10601,345,229,50,490
C37119,C37,919628,465372,278042,64270,43574,4762,63608
C37121,C37,15579,14656,53,239,188,5,438
C37123,C37,27798,17875,5182,815,1287,49,2590
C37125,C37,88247,68487,11727,2772,2426,112,2723
C37127,C37,95840,51770,35449,2606,1761,201,4053
C37129,C37,202667,155631,29469,6851,4667,438,5611
C37131,C37,22099,8596,12847,351,72,48,185
C37133,C37,177772,122558,26577,10741,9032,1095,7769
C37135,C37,133801,94671,15722,12391,4824,206,5987
C37137,C37,13144,9828,2618,286,204,14,194
C37139,C37,40661,22369,15256,1394,690,99,853
C37141,C37,52217,38568,9208,1247,1188,61,1945
C37143,C37,13453,9608,3328,231,86,19,181
C37145,C37,39464,26354,10599,918,614,47,932
C37147,C37,168148,96038,56813,6095,3037,444,5721
C37149,C37,20510,18126,911,351,507,7,608
C37151,C37,141752,115205,7979,3870,5964,197,8537
C37153,C37,46639,27369,14159,2370,703,110,1928
C37155,C37,134168,36160,32347,54729,2717,290,7925
C37157,C37,93643,68744,17529,2211,2131,126,2902
C37159,C37,138428,101986,22153,3645,3937,239,6468
C37161,C37,67810,57054,6804,1555,1167,50,1180
C37163,C37,63431,33754,16948,2289,2231,180,8029
C37165,C37,36157,16605,13884,4914,217,59,478
C37167,C37,60585,49877,6590,1952,746,40,1380
C37169,C37,47401,43447,1897,803,574,19,661
C37171,C37,73673,62611,2644,1263,2315,105,4735
C37173,C37,13981,9168,75,4198,147,1,392
C37175,C37,33090,30049,1279,798,528,13,423
C37177,C37,4407,2350,1677,140,53,6,181
C37179,C37,201292,150098,23134,7093,8856,424,11687
C37181,C37,45422,19101,22477,793,957,168,1926
C37183,C37,900993,560536,182793,69742,37010,3717,47195
C37185,C37,20972,7971,10911,1398,157,59,476
C37187,C37,13228,5998,6567,197,86,20,360
C37189,C37,51079,47268,855,1243,1004,22,687
C37191,C37,122623,68216,38107,4138,3919,392,7851
C37193,C37,69340,61587,2785,1196,1237,45,2490
C37195,C37,81234,40157,31462,1891,2065,224,5435
C37197,C37,38406,33022,1165,470,985,27,2737
C37199,C37,17818,16652,128,224,315,17,482
C38001,C38,2343,2266,8,49,13,0,7
C38003,C38,11066,10599,83,261,69,3,51
C38005,C38,6660,2861,1,3721,28,0,49
C38007,C38,783,771,0,8,1,2,1
C38009,C38,6429,6062,25,260,50,0,32
C38011,C38,3151,3039,3,31,46,0,32
C38013,C38,1968,1891,4,36,33,0,4
C38015,C38,81308,75054,476,4792,580,7,399
C38017,C38,149778,135530,3372,7861,1778,56,1181
C38019,C38,3993,3890,4,75,12,0,12
C38021,C38,5289,5044,35,110,60,2,38
C38023,C38,2071,2006,5,30,24,0,6
C38025,C38,3536,2984,8,506,19,0,19
C38027,C38,2385,2242,4,87,28,0,24
C38029,C38,3550,3468,2,46,27,0,7
C38031,C38,3343,3272,3,39,19,0,10
C38033,C38,1680,1613,9,23,24,1,10
C38035,C38,66861,59271,1322,4317,1087,39,825
C38037,C38,2394,2325,1,61,3,0,4
C38039,C38,2420,2387,7,17,5,0,4
C38041,C38,2477,2372,6,87,10,0,2
C38043,C38,2435,2329,6,29,15,0,56
C38045,C38,4139,4053,5,47,24,1,9
C38047,C38,1990,1954,2,22,5,0,7
C38049,C38,5395,5218,8,89,57,0,23
C38051,C38,2809,2725,6,40,30,0,8
C38053,C38,6360,4746,4,1471,46,4,89
C38055,C38,8962,8115,6,730,43,2,66
C38057,C38,8424,7996,16,291,56,1,64
C38059,C38,27471,25537,112,1422,188,8,204
C38061,C38,7673,4931,16,2440,104,0,182
C38063,C38,3126,3018,8,67,19,0,14
C38065,C38,1846,1782,3,42,14,0,5
C38067,C38,7413,6947,21,255,130,0,60
C38069,C38,4357,4084,19,210,16,1,27
C38071,C38,11451,9980,41,1293,64,0,73
C38073,C38,5457,5285,19,87,53,0,13
C38075,C38,2470,2401,2,43,18,0,6
C38077,C38,16321,15351,110,589,156,0,115
C38079,C38,13937,2802,21,10981,23,0,110
C38081,C38,3829,3717,2,59,36,0,15
C38083,C38,1321,1272,0,33,6,4,6
C38085,C38,4153,517,6,3548,8,1,73
C38087,C38,727,707,0,8,2,0,10
C38089,C38,24199,22765,186,794,261,11,182
C38091,C38,1975,1916,3,36,11,0,9
C38093,C38,21100,19996,126,617,167,14,180
C38095,C38,2246,2165,2,69,8,0,2
C38097,C38,8121,7693,39,175,116,3,95
C38099,C38,11119,9834,24,292,557,1,411
C38101,C38,61675,54717,1469,3620,1001,73,795
C38103,C38,4207,4143,3,40,17,0,4
C38105,C38,22398,20364,57,1541,275,6,155
C39001,C39,28550,27713,84,510,169,3,71
C39003,C39,106331,87708,12508,3602,1381,131,1001
C39005,C39,53139,51352,395,891,340,3,158
C39007,C39,101497,92126,3467,2463,1915,119,1407
C39009,C39,64757,58779,1741,3235,669,33,300
C39011,C39,45949,44625,124,657,334,8,201
C39013,C39,70400,65902,2815,1254,304,19,106
C39015,C39,44846,43570,382,625,166,2,101
C39017,C39,368130,310183,26463,16814,6484,509,7677
C39019,C39,28836,28044,133,421,158,6,74
C39021,C39,40097,37743,874,1029,243,18,190
C39023,C39,138333,117976,11999,4553,1464,129,2212
C39025,C39,197363,187331,2234,4902,1919,50,927
C39027,C39,42040,39496,905,1080,309,27,223
C39029,C39,107841,102326,2323,1844,633,82,633
C39031,C39,36901,35632,391,599,178,4,97
C39033,C39,43784,42227,375,649,329,3,201
C39035,C39,1280122,785977,374968,57907,28126,5230,27914
C39037,C39,52959,51365,233,715,418,5,223
C39039,C39,39037,34345,666,617,1863,59,1487
C39041,C39,174214,153969,5756,10820,2359,81,1229
C39043,C39,77079,65463,6534,2478,1603,110,891
C39045,C39,146156,130377,8609,4660,1453,93,964
C39047,C39,29030,27227,569,714,244,17,259
C39049,C39,1163414,783048,244200,80448,22569,3025,30124
C39051,C39,42698,38569,138,650,1969,45,1327
C39053,C39,30934,29150,800,709,158,12,105
C39055,C39,93389,89766,1187,1435,748,11,242
C39057,C39,161573,137440,11506,9188,2230,175,1034
C39059,C39,40087,38276,580,882,210,10,129
C39061,C39,802374,542273,204748,34746,10057,1204,9346
C39063,C39,74782,67888,1084,2447,1940,74,1349
C39065,C39,32058,30774,255,622,216,4,187
C39067,C39,15864,15169,324,292,47,6,26
C39069,C39,28215,25861,103,391,996,14,850
C39071,C39,43589,41852,597,821,190,7,122
C39073,C39,29380,28509,215,458,130,2,66
C39075,C39,42366,41607,123,307,219,3,107
C39077,C39,59626,54649,560,1084,1907,54,1372
C39079,C39,33225,32096,191,673,171,2,92
C39081,C39,69709,63519,3856,1561,558,23,192
C39083,C39,60921,58498,485,1201,435,11,291
C39085,C39,230041,208994,7156,6066,3719,150,3956
C39087,C39,62450,59547,1267,1191,317,11,117
C39089,C39,166492,153811,5643,4726,1379,58,875
C39091,C39,45858,43385,728,1206,337,14,188
C39093,C39,301356,241543,24289,10234,13867,1510,9913
C39095,C39,441815,313596,82541,18704,13272,1385,12317
C39097,C39,43435,38994,2852,967,370,10,242
C39099,C39,238823,185230,36400,6057,5618,1033,4485
C39101,C39,66501,59733,3754,1511,832,53,618
C39103,C39,172332,163794,1982,3809,1848,45,854
C39105,C39,23770,23087,202,366,63,4,48
C39107,C39,40814,39453,91,656,308,10,296
C39109,C39,102506,95908,2063,3194,814,21,506
C39111,C39,14642,14326,60,197,32,1,26
C39113,C39,535153,388917,111105,22954,6355,765,5057
C39115,C39,15054,13972,428,557,58,4,35
C39117,C39,34827,33772,117,558,253,4,123
C39119,C39,86074,79600,3214,2610,420,42,188
C39121,C39,14645,14036,368,189,36,0,16
C39123,C39,41428,38780,302,591,1188,22,545
C39125,C39,19614,18348,158,270,419,15,404
C39127,C39,36058,35170,92,601,120,1,74
C39129,C39,55698,52259,1876,975,396,5,187
C39131,C39,28709,27610,251,641,119,7,81
C39133,C39,161419,147527,6611,5208,1409,76,588
C39135,C39,42270,41088,177,751,154,3,97
C39137,C39,34499,32246,79,284,766,15,1109
C39139,C39,124475,107726,11612,3405,1144,97,491
C39141,C39,78064,70378,4804,2134,457,36,255
C39143,C39,60944,52527,1624,1358,3052,88,2295
C39145,C39,79499,74531,2107,1973,514,22,352
C39147,C39,56745,51739,1227,1255,1444,78,1002
C39149,C39,49423,46423,928,1411,370,7,284
C39151,C39,375586,329497,28272,11852,3694,265,2006
C39153,C39,541781,431624,77373,24124,4863,747,3050
C39155,C39,210312,185388,17200,4923,1725,217,859
C39157,C39,92582,88614,696,1505,779,23,965
C39159,C39,52300,48169,1202,2268,418,29,214
C39161,C39,28744,27351,237,416,411,13,316
C39163,C39,13435,13103,37,224,54,2,15
C39165,C39,212693,189305,6838,11766,3126,102,1556
C39167,C39,61778,59281,657,1379,318,7,136
C39169,C39,114520,108450,1689,2581,1093,23,684
C39171,C39,37642,35283,358,611,834,5,551
C39173,C39,125488,113021,2906,3898,3401,116,2146
C39175,C39,22615,21727,42,342,197,2,305
C40001,C40,22683,9558,53,11875,199,2,996
C40003,C40,5642,4923,224,271,119,5,100
C40005,C40,14182,10318,527,2928,142,2,265
C40007,C40,5636,4313,31,157,351,13,771
C40009,C40,22119,17459,842,1199,1346,34,1239
C40011,C40,11943,7512,298,1260,2006,15,852
C40013,C40,42416,31294,640,8375,1022,12,1073
C40015,C40,29600,17618,804,8183,1050,16,1929
C40017,C40,115541,92120,2820,12807,3938,113,3743
C40019,C40,47557,34498,3134,7397,882,74,1572
C40021,C40,46987,23591,582,19862,976,16,1960
C40023,C40,15205,9693,1654,3431,173,4,250
C40025,C40,2475,1894,6,61,203,0,311
C40027,C40,255755,193549,10572,33742,9262,276,8354
C40029,C40,5925,4329,25,1419,73,4,75
C40031,C40,124098,73122,20794,16286,6874,875,6147
C40033,C40,6193,4905,126,818,130,2,212
C40035,C40,15029,9852,440,4367,165,9,196
C40037,C40,69967,54821,1528,11466,943,16,1193
C40039,C40,27469,20169,794,2676,1287,37,2506
C40041,C40,41487,27328,83,12828,483,9,756
C40043,C40,4810,4136,16,427,149,0,82
C40045,C40,4151,3759,11,130,161,0,90
C40047,C40,60580,48744,1765,4718,2063,46,3244
C40049,C40,27576,21791,690,3382,671,15,1027
C40051,C40,52431,43853,1239,4934,1141,29,1235
C40053,C40,4527,4142,35,192,68,0,90
C40055,C40,6239,4894,438,298,287,3,319
C40057,C40,2922,1839,197,130,299,13,444
C40059,C40,3685,2957,2,81,262,1,382
C40061,C40,12769,9362,51,2930,198,5,223
C40063,C40,14003,9351,739,3383,192,3,335
C40065,C40,26446,17403,1918,1587,1852,67,3619
C40067,C40,6472,5216,41,663,245,1,306
C40069,C40,10957,7854,209,2471,161,3,259
C40071,C40,46562,36113,910,6547,1219,52,1721
C40073,C40,15034,12030,157,825,677,13,1332
C40075,C40,9446,7302,390,922,271,11,550
C40077,C40,11154,7718,80,3063,107,3,183
C40079,C40,50384,36842,1016,9072,985,18,2451
C40081,C40,34273,28985,608,3842,441,7,390
C40083,C40,41848,32864,3752,3062,1022,52,1096
C40085,C40,9423,7186,163,961,240,5,868
C40087,C40,34506,27942,229,3935,1226,10,1164
C40089,C40,33151,21829,2872,6898,430,22,1100
C40091,C40,20252,14053,642,5167,185,5,200
C40093,C40,7527,6629,32,301,217,1,347
C40095,C40,15840,11050,227,2351,640,18,1554
C40097,C40,41259,27590,161,12411,454,8,635
C40099,C40,13488,10241,176,2409,274,2,386
C40101,C40,70990,41362,7960,17980,1105,70,2513
C40103,C40,11561,9626,202,1433,114,2,184
C40105,C40,10536,7148,202,2946,119,6,115
C40107,C40,12191,7699,1001,3135,149,8,199
C40109,C40,718633,425791,108954,75345,38596,1936,68011
C40111,C40,40069,25803,3459,9514,563,42,688
C40113,C40,47472,30709,5355,10042,618,46,702
C40115,C40,31848,21454,234,8661,515,11,973
C40117,C40,16577,13216,116,2909,147,2,187
C40119,C40,77350,61655,2757,9948,1698,57,1235
C40121,C40,45837,32959,1497,9595,786,28,972
C40123,C40,37492,25973,879,9117,714,23,786
C40125,C40,69442,51642,1969,12953,1327,45,1506
C40127,C40,11572,8550,74,2668,125,3,152
C40129,C40,3647,3184,13,285,92,0,73
C40131,C40,86905,64030,819,18827,1385,46,1798
C40133,C40,25482,17133,1152,6294,317,15,571
C40135,C40,42391,27634,718,12601,570,17,851
C40137,C40,45048,37173,841,4244,1155,29,1606
C40139,C40,20640,10889,294,798,4728,42,3889
C40141,C40,7992,5165,567,477,711,46,1026
C40143,C40,603403,393401,63737,79683,24012,1042,41528
C40145,C40,73085,53648,2669,13280,1692,51,1745
C40147,C40,50976,38691,1194,8535,1238,37,1281
C40149,C40,11629,9989,71,625,274,9,661
C40151,C40,8878,7684,286,484,166,4,254
C40153,C40,20081,16632,308,1013,787,9,1332
C41001,C41,16134,14944,52,610,320,5,203
C41003,C41,85579,71552,715,7845,2954,44,2469
C41005,C41,375992,317648,2761,26445,13923,321,14894
C41007,C41,37039,32295,163,1743,1385,32,1421
C41009,C41,49351,44563,195,2606,1088,12,887
C41011,C41,63043,54820,234,4598,1798,24,1569
C41013,C41,20978,18758,30,727,683,5,775
C41015,C41,22364,19837,62,1264,737,5,459
C41017,C41,157733,139470,524,6021,5904,44,5770
C41019,C41,107667,96343,279,5990,3128,38,1889
C41021,C41,1871,1725,3,55,56,0,32
C41023,C41,7445,6951,11,276,119,3,85
C41025,C41,7422,6648,16,464,171,3,120
C41027,C41,22346,14714,63,980,3854,38,2697
C41029,C41,203206,170023,1227,10211,10149,145,11451
C41031,C41,21720,13429,117,3979,1567,21,2607
C41033,C41,82713,73289,295,3878,3160,52,2039
C41035,C41,66380,53822,394,5249,3197,38,3680
C41037,C41,7895,6875,37,438,255,2,288
C41039,C41,351715,297808,3102,24638,12877,267,13023
C41041,C41,46034,38863,159,3357,1530,34,2091
C41043,C41,116672,101579,456,5510,4090,78,4959
C41045,C41,31313,19906,331,1209,4366,39,5462
C41047,C41,315335,216758,2906,19077,29898,465,46231
C41049,C41,11173,7218,36,422,1462,19,2016
C41051,C41,735334,530303,39919,84974,32118,1482,46538
C41053,C41,75403,60702,394,5219,4106,30,4952
C41055,C41,1765,1616,2,49,32,2,64
C41057,C41,25250,21902,62,1002,1200,23,1061
C41059,C41,75889,52691,557,4534,7304,81,10722
C41061,C41,25748,23407,126,1213,561,6,435
C41063,C41,7008,6625,26,201,106,0,50
C41065,C41,25213,19556,85,1829,2144,21,1578
C41067,C41,529710,369453,8861,68126,36189,755,46326
C41069,C41,1441,1307,0,72,25,0,37
C41071,C41,99193,78448,784,5369,6310,88,8194
C42001,C42,101407,91830,1450,2012,3149,111,2855
C42003,C42,1223348,986212,159998,58068,11083,1863,6124
C42005,C42,68941,67326,540,709,239,13,114
C42007,C42,170539,154196,10586,3759,1365,90,543
C42009,C42,49762,48535,236,541,247,2,201
C42011,C42,411442,316406,16517,11164,25742,3626,37987
C42013,C42,127089,121495,2051,2313,743,78,409
C42015,C42,62622,60584,269,1067,451,42,209
C42017,C42,625249,543207,21454,33806,14440,922,11420
C42019,C42,183862,176259,1954,3708,1346,67,528
C42021,C42,143679,134073,5073,2527,1133,149,724
C42023,C42,5085,4985,12,69,15,1,3
C42025,C42,65249,61168,888,1048,1351,88,706
C42027,C42,153990,135427,4456,10417,2198,182,1310
C42029,C42,498886,409561,29388,27434,17146,1235,14122
C42031,C42,39988,38724,468,551,149,16,80
C42033,C42,81642,77031,1697,1007,881,165,861
C42035,C42,39238,37618,612,571,242,13,182
C42037,C42,67295,63500,1190,1256,727,56,566
