FIPS,StateFIPS,TotPop,NHisWhite,NHisBlack,NHisOther,HisWhite,HisBlack,HisOther
C48369,C48,9863,5600,113,54,3380,10,706
C48371,C48,14675,6209,51,84,3240,11,5080
C48373,C48,30687,24531,3848,698,569,48,993
C48375,C48,97874,66877,8460,3291,7007,213,12026
C48377,C48,6637,1197,2,21,4427,4,986
C48379,C48,6715,6234,284,39,76,2,80
C48381,C48,89673,81364,1082,1083,3269,33,2842
C48383,C48,4514,2458,108,7,1092,19,830
C48385,C48,2412,1814,0,24,250,0,324
C48387,C48,14317,11107,2857,80,96,15,162
C48389,C48,15852,3909,340,58,11384,7,154
C48391,C48,7976,4181,608,23,2020,37,1107
C48393,C48,1025,988,0,3,14,0,20
C48395,C48,15511,9373,4197,37,674,62,1168
C48397,C48,25604,22981,851,272,1010,4,486
C48399,C48,11294,8340,181,33,2098,2,640
C48401,C48,43735,32899,8924,176,831,60,845
C48403,C48,9586,8339,1109,27,55,8,48
C48405,C48,7999,5607,2236,18,56,8,74
C48407,C48,16372,13319,2534,88,206,10,215
C48409,C48,58749,27669,863,408,17165,105,12539
C48411,C48,5401,4373,13,17,571,1,426
C48413,C48,2990,1898,24,6,180,3,879
C48415,C48,18634,13214,866,100,899,13,3542
C48417,C48,3316,3016,12,16,109,0,163
C48419,C48,22034,16719,4710,66,328,17,194
C48421,C48,2858,2302,4,14,514,0,24
C48423,C48,151309,109853,31289,1181,3823,283,4880
C48425,C48,5360,4547,10,54,302,0,447
C48427,C48,40518,1001,9,118,24066,16,15308
C48429,C48,9010,7950,234,59,237,18,512
C48431,C48,1438,1067,0,5,177,0,189
C48433,C48,2013,1677,88,11,221,1,15
C48435,C48,4135,2244,1,24,881,1,984
C48437,C48,8133,5254,332,51,448,8,2040
C48439,C48,1170103,857272,138302,34650,60229,2438,77212
C48441,C48,119655,92955,7336,1853,7282,211,10018
C48443,C48,1410,651,1,7,538,0,213
C48445,C48,13218,7486,438,100,2716,11,2467
C48447,C48,1880,1732,0,12,46,0,90
C48449,C48,24009,18128,3188,137,536,41,1979
C48451,C48,98458,67642,3955,1360,11891,181,13429
C48453,C48,576407,375279,60998,18441,47470,2175,72044
C48455,C48,11445,9485,1642,46,134,3,135
C48457,C48,16646,14426,1986,57,124,8,45
C48459,C48,31370,26714,3858,157,362,23,256
C48461,C48,4447,2666,88,27,821,6,839
C48463,C48,23340,9030,35,171,6048,12,8044
C48465,C48,38721,10418,680,324,16276,77,10946
C48467,C48,37944,34786,1451,192,565,0,950
C48469,C48,74361,43835,4638,516,15416,268,9688
C48471,C48,50917,32856,12050,518,2090,284,3119
C48473,C48,23390,11956,8738,104,1031,58,1503
C48475,C48,13115,7728,432,125,2177,25,2628
C48477,C48,26154,19321,5427,248,461,36,661
C48479,C48,133239,7427,68,675,86230,88,38751
C48481,C48,39955,23501,6166,185,5626,142,4335
C48483,C48,5879,5297,145,59,127,9,242
C48485,C48,122378,98127,10986,2710,4300,235,6020
C48487,C48,15121,11437,1336,163,573,13,1599
C48489,C48,17705,2648,73,47,11172,6,3759
C48491,C48,139551,110724,6537,2286,11190,324,8490
C48493,C48,22650,14273,235,88,5379,7,2668
C48495,C48,8626,5236,155,63,948,12,2212
C48497,C48,34679,31340,387,289,1210,3,1450
C48499,C48,29380,26069,2374,149,294,28,466
C48501,C48,8786,5442,85,42,858,1,2358
C48503,C48,18126,16597,260,105,426,8,730
C48505,C48,9279,1726,1,33,4954,0,2565
C48507,C48,12162,954,284,49,5489,12,5374
C49001,C49,4765,4584,5,56,63,0,57
C49003,C49,36485,34085,16,774,648,3,959
C49005,C49,70183,65737,213,2453,814,4,962
C49007,C49,20228,17670,54,257,1390,8,849
C49009,C49,690,665,0,10,9,0,6
C49011,C49,187941,174198,2282,4186,4193,73,3009
C49013,C49,12645,11630,8,657,177,2,171
C49015,C49,10332,10035,4,74,92,0,127
C49017,C49,3980,3868,1,76,22,0,13
C49019,C49,6620,6108,6,215,233,1,57
C49021,C49,20789,19669,40,698,253,3,126
C49023,C49,5817,5644,2,98,36,0,37
C49025,C49,5169,4962,5,101,70,0,31
C49027,C49,11333,10647,2,282,151,0,251
C49029,C49,5528,5421,7,22,41,0,37
C49031,C49,1277,1252,0,10,15,0,0
C49033,C49,1725,1696,1,7,8,0,13
C49035,C49,725956,651565,5205,25539,23576,458,19613
C49037,C49,12621,5347,10,6824,154,1,285
C49039,C49,16259,15329,11,359,210,0,350
C49041,C49,15431,14798,5,339,184,1,104
C49043,C49,15518,15035,18,139,269,0,57
C49045,C49,26601,22865,224,552,1482,4,1474
C49047,C49,22211,19178,9,2333,359,0,332
C49049,C49,263590,249056,359,5687,4540,15,3933
C49051,C49,10089,9752,3,81,185,0,68
C49053,C49,48560,46665,63,970,537,3,322
C49055,C49,2177,2109,1,42,14,0,11
C49057,C49,158330,141684,2314,3290,4866,132,6044
C50001,C50,32953,32336,126,283,170,7,31
C50003,C50,35845,35276,114,235,188,2,30
C50005,C50,27846,27535,52,169,72,2,16
C50007,C50,131761,127989,783,1810,908,36,235
C50009,C50,6405,6331,13,31,25,0,5
C50011,C50,39980,39097,58,689,104,0,32
C50013,C50,5318,5249,15,34,19,0,1
C50015,C50,19735,19493,27,126,64,0,25
C50017,C50,26149,25855,45,146,80,1,22
C50019,C50,24053,23802,48,111,71,1,20
C50021,C50,62142,61428,145,296,211,7,55
C50023,C50,54928,53758,165,342,576,12,75
C50025,C50,41588,40788,150,347,224,7,72
C50027,C50,54055,53247,127,426,192,8,55
C51001,C51,31703,20315,10834,102,184,104,164
C51003,C51,68040,58700,6799,1755,564,25,197
C51005,C51,13176,12741,328,53,51,1,2
C51007,C51,8787,5905,2809,28,28,13,4
C51009,C51,28578,22421,5720,206,155,38,38
C51011,C51,12298,9439,2810,19,20,6,4
C51013,C51,170936,118728,17225,11894,12145,715,10229
C51015,C51,54677,52259,1998,181,175,8,56
C51017,C51,4799,4515,247,14,18,4,1
C51019,C51,45656,41721,3584,174,135,28,14
C51021,C51,6514,6250,229,11,7,1,16
C51023,C51,24992,23647,1114,88,98,7,38
C51025,C51,15987,6594,9321,25,11,28,8
C51027,C51,31333,30954,55,67,153,8,96
C51029,C51,12873,7551,5237,47,13,22,3
C51031,C51,47572,40290,6857,209,128,19,69
C51033,C51,19217,11631,7230,256,55,14,31
C51035,C51,26594,26286,109,48,94,0,57
C51036,C51,6282,1794,3962,502,6,7,11
C51037,C51,11688,7372,4258,25,20,5,8
C51041,C51,209274,175516,27024,4223,1551,172,788
C51043,C51,12101,10916,1052,51,68,2,12
C51045,C51,4372,4350,8,9,4,0,1
C51047,C51,27791,22452,4764,383,117,19,56
C51049,C51,7825,4738,3023,19,27,4,14
C51051,C51,17620,17467,68,27,52,0,6
C51053,C51,20960,13293,7454,91,55,17,50
C51057,C51,8689,5311,3259,89,18,11,1
C51059,C51,818584,633935,61964,70811,31464,1361,19049
C51061,C51,48741,42291,5425,423,366,37,199
C51063,C51,12005,11616,292,38,48,0,11
C51065,C51,12429,9475,2841,44,47,5,17
C51067,C51,39549,35057,4225,130,85,6,46
C51069,C51,45723,44312,830,290,224,2,65
C51071,C51,16366,15994,283,32,50,1,6
C51073,C51,30131,26239,3343,262,209,11,67
C51075,C51,14163,9880,4200,50,15,10,8
C51077,C51,16278,15687,486,30,42,0,33
C51079,C51,10297,9536,664,44,43,0,10
C51081,C51,8853,3884,4870,35,16,46,2
C51083,C51,29033,17440,11333,96,64,60,40
C51085,C51,63306,56191,6385,409,249,20,52
C51087,C51,217881,167062,43648,5000,1391,179,601
C51089,C51,56942,43396,13119,174,133,36,84
C51091,C51,2635,2625,3,2,5,0,0
C51093,C51,25053,16883,7876,122,92,49,31
C51095,C51,34859,27526,6430,521,278,30,74
C51097,C51,6289,3552,2632,77,21,1,6
C51099,C51,13527,10490,2724,157,107,10,39
C51101,C51,10913,7307,3295,245,44,15,7
C51103,C51,10896,7554,3248,19,13,41,21
C51105,C51,24496,24240,91,46,106,0,13
C51107,C51,86129,75557,6126,2290,1538,42,576
C51109,C51,20325,14899,5205,113,71,28,9
C51111,C51,11419,7040,4266,30,41,26,16
C51113,C51,11949,10156,1697,61,26,0,9
C51115,C51,8348,7112,1159,28,28,16,5
C51117,C51,29241,17873,11192,68,53,34,21
C51119,C51,8653,6475,2112,18,28,19,1
C51121,C51,73913,67431,2800,2889,552,41,200
C51125,C51,12778,10219,2395,46,27,11,80
C51127,C51,10445,8039,2140,188,39,11,28
C51131,C51,13061,6747,6025,33,135,10,111
C51133,C51,10524,7361,3082,30,27,16,8
C51135,C51,14993,8709,6124,77,31,31,21
C51137,C51,21421,18138,3059,82,95,20,27
C51139,C51,21690,21055,439,90,86,3,17
C51141,C51,17473,16069,1248,33,59,15,49
C51143,C51,55655,40443,14867,106,127,52,60
C51145,C51,15328,11938,3273,58,16,17,26
C51147,C51,17320,10856,6235,115,67,30,17
C51149,C51,27394,17808,7832,694,460,140,460
C51153,C51,215686,174082,24677,7265,5627,401,3634
C51155,C51,34496,32228,1991,123,125,13,16
C51157,C51,6622,6041,491,23,54,0,13
C51159,C51,7273,5004,2186,31,23,8,21
C51161,C51,79332,76181,2012,699,339,9,92
C51163,C51,18350,17639,569,86,39,5,12
C51165,C51,57482,55881,864,191,279,5,262
C51167,C51,28667,28248,315,28,62,0,14
C51169,C51,23204,22962,143,25,68,0,6
C51171,C51,31636,30860,358,126,209,1,82
C51173,C51,32370,31508,656,102,88,4,12
C51175,C51,17550,9605,7845,33,29,23,15
C51177,C51,57403,49606,6153,801,614,25,204
C51179,C51,61236,54761,4241,982,785,63,404
C51181,C51,6145,2704,3410,12,18,1,0
C51183,C51,10248,4244,5951,30,9,4,10
C51185,C51,45960,44349,1184,293,105,12,17
C51187,C51,26142,24492,1286,116,154,6,88
C51191,C51,45887,44967,681,101,114,1,23
C51193,C51,15480,10187,5093,100,70,11,19
C51195,C51,39573,38596,706,158,78,7,28
C51197,C51,25466,24430,880,96,41,0,19
C51199,C51,42422,34061,6560,1078,426,53,244
C51510,C51,111183,71486,23957,4962,5303,382,5093
C51515,C51,6073,4653,1327,40,38,11,4
C51520,C51,18426,17194,1058,110,46,5,13
C51530,C51,6406,6086,280,28,7,2,3
C51540,C51,40341,30345,8520,1000,339,41,96
C51550,C51,151976,106310,41443,2310,1089,219,605
C51560,C51,4679,3950,693,11,17,2,6
C51570,C51,16064,15398,128,377,104,1,56
C51580,C51,6991,5936,969,59,17,0,10
C51590,C51,53056,33106,19345,329,141,86,49
C51595,C51,5306,2825,2387,35,24,33,2
C51600,C51,19622,16100,936,1427,730,30,399
C51610,C51,9578,8189,284,501,344,14,246
C51620,C51,7864,3630,4192,27,7,7,1
C51630,C51,19027,14245,4081,238,223,34,206
C51640,C51,6670,6192,387,26,27,0,38
C51650,C51,133793,76909,51519,2729,1240,462,934
C51660,C51,30707,27691,2005,530,277,13,191
C51670,C51,23101,16456,5863,365,231,47,139
C51678,C51,6959,5982,809,106,45,2,15
C51680,C51,66049,47591,17371,611,262,74,140
C51683,C51,27957,22545,2841,970,787,48,766
C51685,C51,6734,5760,481,179,181,9,124
C51690,C51,16162,10119,5929,55,15,25,19
C51700,C51,170045,104424,56450,4461,1994,627,2089
C51710,C51,261229,145136,100966,7516,3092,1046,3473
C51720,C51,4247,3900,268,48,23,1,7
C51730,C51,38386,10051,27502,361,143,186,143
C51735,C51,11005,10643,82,184,85,2,9
C51740,C51,103907,52579,48876,1088,633,304,427
C51750,C51,15940,14521,952,292,122,5,48
C51760,C51,203056,87222,111644,2292,806,478,614
C51770,C51,96397,71524,23275,933,383,120,162
C51775,C51,23756,22396,1051,198,77,14,20
C51780,C51,6997,4356,2549,47,20,20,5
C51790,C51,24461,21077,3072,143,104,9,56
C51800,C51,52141,28367,23141,314,144,104,71
C51810,C51,393069,309712,53720,17500,6696,951,4490
C51820,C51,18549,16586,1738,75,95,11,44
C51830,C51,11530,9272,1739,368,96,15,40
C51840,C51,21947,19297,2190,241,156,9,54
C53001,C53,13603,8933,29,174,167,2,4298
C53003,C53,17605,16939,37,351,197,1,80
C53005,C53,112560,99778,1054,3104,3054,31,5539
C53007,C53,52250,46533,75,856,1800,5,2981
C53009,C53,56464,51838,302,3174,671,19,460
C53011,C53,238053,221552,2873,7756,3640,103,2129
C53013,C53,4024,3515,1,45,359,0,104
C53015,C53,82119,77738,282,2427,778,6,888
C53017,C53,26205,23075,41,368,1266,4,1451
C53019,C53,6295,5044,20,1146,40,0,45
C53021,C53,37473,23784,1251,1122,3133,59,8124
C53023,C53,2248,2207,0,19,15,0,7
C53025,C53,54758,43580,569,1182,3396,30,6001
C53027,C53,64175,59576,116,3310,654,3,516
C53029,C53,60195,53871,1424,2894,1163,30,813
C53031,C53,20146,19070,78,757,182,6,53
C53033,C53,1507319,1255190,74669,133123,23342,1620,19375
C53035,C53,189731,167850,4973,10739,3213,134,2822
C53037,C53,26725,25222,147,672,307,4,373
C53039,C53,16616,14955,24,709,428,2,498
C53041,C53,59358,56834,182,976,829,7,530
C53043,C53,8864,8603,12,166,54,3,26
C53045,C53,38341,35299,308,1851,470,24,389
C53047,C53,33350,26892,47,3632,723,5,2051
C53049,C53,18882,17431,55,963,252,2,179
C53051,C53,8915,8564,12,219,76,0,44
C53053,C53,586203,488396,41105,36140,10246,1105,9211
C53055,C53,10035,9728,23,163,83,0,38
C53057,C53,79555,72420,264,2536,1713,16,2606
C53059,C53,8289,7868,4,245,119,1,52
C53061,C53,465642,428056,4640,22290,6480,127,4049
C53063,C53,361364,337561,4972,11837,4313,133,2548
C53065,C53,30948,28475,65,1925,272,0,211
C53067,C53,161238,145367,2761,8237,2854,103,1916
C53069,C53,3327,3185,3,68,33,0,38
C53071,C53,48439,42064,697,975,1226,23,3454
C53073,C53,127780,117213,623,6226,2016,27,1675
C53075,C53,38775,35269,477,2346,384,13,286
C53077,C53,188823,132147,1785,9777,7367,153,37594
C54001,C54,15699,15257,147,206,76,1,12
C54003,C54,59253,56274,2191,389,237,18,144
C54005,C54,25870,25552,214,56,38,0,10
C54007,C54,12998,12872,46,43,33,0,4
C54009,C54,26992,26605,201,101,68,1,16
C54011,C54,96827,91760,3961,664,343,5,94
C54013,C54,7885,7818,2,47,18,0,0
C54015,C54,9983,9955,1,13,13,0,1
C54017,C54,6994,6941,2,39,11,0,1
C54019,C54,47952,44491,3009,200,206,8,38
C54021,C54,7669,7573,32,40,20,0,4
C54023,C54,10428,10240,106,47,33,0,2
C54025,C54,34693,33187,1265,104,109,12,16
C54027,C54,16498,16249,109,47,65,3,25
C54029,C54,35233,33975,899,160,160,2,37
C54031,C54,10977,10694,209,19,50,0,5
C54033,C54,69371,67318,965,271,738,10,69
C54035,C54,25938,25765,15,93,52,1,12
C54037,C54,35926,32656,2632,210,303,29,96
C54039,C54,207619,191383,13737,1602,636,55,206
C54041,C54,17223,17038,48,70,48,0,19
C54043,C54,21382,21296,6,32,41,0,7
C54045,C54,43032,41167,1355,229,210,11,60
C54047,C54,35233,30258,4732,61,149,22,11
C54049,C54,57249,54804,1849,285,272,10,29
C54051,C54,37356,36800,203,124,202,1,26
C54053,C54,25178,24901,112,112,47,0,6
C54055,C54,64980,60198,4121,392,222,12,35
C54057,C54,26697,25795,721,80,71,14,16
C54059,C54,33739,32706,822,87,105,1,18
C54061,C54,75509,71325,1811,1736,445,25,167
C54063,C54,12406,12173,159,33,37,0,4
C54065,C54,12128,11944,91,43,41,1,8
C54067,C54,26775,26629,4,85,41,0,16
C54069,C54,50871,48665,1683,377,126,1,19
C54071,C54,8054,7849,165,13,20,2,5
C54073,C54,7546,7505,17,15,8,0,1
C54075,C54,9008,8892,69,16,28,0,3
C54077,C54,29037,28829,73,58,67,0,10
C54079,C54,42835,42373,126,191,126,1,18
C54081,C54,76819,70117,5862,520,237,21,62
C54083,C54,27803,27328,222,109,116,1,27
C54085,C54,10233,10205,7,14,6,0,1
C54087,C54,15120,15027,4,52,29,0,8
C54089,C54,14204,13228,698,67,116,30,65
C54091,C54,15144,14939,95,46,54,1,9
C54093,C54,7728,7688,4,20,15,0,1
C54095,C54,9796,9740,4,30,17,0,5
C54097,C54,22867,22540,118,97,91,3,18
C54099,C54,41636,41382,19,121,107,0,7
C54101,C54,10729,10676,3,21,28,0,1
C54103,C54,19258,19154,16,51,30,0,7
C54105,C54,5192,5181,4,4,3,0,0
C54107,C54,86915,85378,786,497,191,7,56
C54109,C54,28990,28601,234,67,72,0,16
C55001,C55,15682,14849,353,172,152,22,134
C55003,C55,16307,14690,13,1498,59,4,43
C55005,C55,40750,40255,36,295,91,4,69
C55007,C55,14008,12676,29,1253,31,0,19
C55009,C55,194594,185869,992,6208,752,20,753
C55011,C55,13584,13487,5,50,34,0,8
C55013,C55,13084,12462,22,557,35,0,8
C55015,C55,34291,33798,29,315,112,0,37
C55017,C55,52360,51740,31,415,114,0,60
C55019,C55,31647,31373,29,129,64,0,52
C55021,C55,45088,44234,233,263,235,10,113
C55023,C55,15940,15747,46,80,44,4,19
C55025,C55,367085,341057,10303,9981,3560,208,1976
C55027,C55,76559,74131,1113,404,569,29,313
C55029,C55,25690,25287,28,222,100,1,52
C55031,C55,41758,40317,169,1071,137,1,63
C55033,C55,35909,34819,172,730,110,0,78
C55035,C55,85183,81939,230,2577,263,8,166
C55037,C55,4590,4556,4,19,6,0,5
C55039,C55,90083,88157,251,738,603,6,328
C55041,C55,8776,7828,125,793,14,2,14
C55043,C55,49264,48717,76,311,121,0,39
C55045,C55,30339,30084,20,116,89,3,27
C55047,C55,18651,18291,21,147,95,0,97
C55049,C55,20150,20051,7,44,42,0,6
C55051,C55,6153,6117,1,27,4,0,4
C55053,C55,16588,15704,44,695,110,3,32
C55055,C55,67783,65969,188,466,733,1,426
C55057,C55,21650,21228,28,242,79,3,70
C55059,C55,128181,116223,5190,1188,2964,105,2511
C55061,C55,18878,18730,24,70,36,0,18
C55063,C55,97904,93954,405,2905,365,33,242
C55065,C55,16076,15994,10,35,15,4,18
C55067,C55,19505,19222,13,166,69,0,35
C55069,C55,26993,26623,79,173,89,5,24
C55071,C55,80421,78360,113,1366,370,2,210
C55073,C55,115400,111927,87,2916,262,2,206
C55075,C55,40548,40164,8,220,116,0,40
C55077,C55,12321,12074,31,67,100,0,49
C55078,C55,3890,413,0,3422,3,0,52
C55079,C55,959275,698864,193583,22157,20054,1887,22730
C55081,C55,36633,35836,136,427,147,5,82
C55083,C55,30226,29855,18,246,71,0,36
C55085,C55,31679,31258,57,274,62,1,27
C55087,C55,140510,135505,191,3827,538,15,434
C55089,C55,72831,71274,485,555,402,7,108
C55091,C55,7107,7057,2,28,13,0,7
C55093,C55,32765,32233,79,257,133,3,60
C55095,C55,34773,34258,20,364,90,3,38
C55097,C55,61405,59656,152,1025,316,9,247
C55099,C55,15600,15434,7,100,45,0,14
C55101,C55,175034,147745,16693,1562,4353,306,4375
C55103,C55,17521,17375,12,75,36,0,23
C55105,C55,139510,129788,6593,1375,1015,45,694
C55107,C55,15079,14768,31,195,53,0,32
C55109,C55,50251,49743,44,272,152,0,40
C55111,C55,46975,46347,53,368,112,1,94
C55113,C55,14181,11928,18,2134,34,0,67
C55115,C55,37157,35162,42,1824,89,0,40
C55117,C55,103877,99447,412,2350,942,18,708
C55119,C55,18901,18774,2,83,33,0,9
C55121,C55,25263,25120,12,78,40,0,13
C55123,C55,25617,25429,12,78,80,0,18
C55125,C55,17707,16073,9,1564,43,0,18
C55127,C55,75000,71834,443,706,913,11,1093
C55129,C55,13772,13554,25,159,31,0,3
C55131,C55,95328,94002,121,535,463,4,203
C55133,C55,304715,294855,1058,3354,3458,38,1952
C55135,C55,46104,45465,22,211,230,0,176
C55137,C55,19385,18867,29,110,227,0,152
C55139,C55,140320,136094,689,2393,728,8,408
C55141,C55,73605,71961,89,1169,196,1,189
C56001,C56,30797,27714,238,857,1115,15,858
C56003,C56,10525,9895,2,77,314,0,237
C56005,C56,29370,28074,34,380,578,3,301
C56007,C56,16659,14050,91,203,1064,9,1242
C56009,C56,11128,10411,15,137,305,0,260
C56011,C56,5294,5238,0,30,20,1,5
C56013,C56,33662,26273,45,6008,493,6,837
C56015,C56,12373,11171,24,100,579,1,498
C56017,C56,4809,4626,14,102,34,0,33
C56019,C56,6145,6004,1,62,53,0,25
C56021,C56,73142,62410,2113,1309,3870,105,3335
C56023,C56,12625,12266,9,98,165,1,86
C56025,C56,61226,57888,438,648,1435,20,797
C56027,C56,2499,2434,6,23,15,2,19
C56029,C56,23178,22112,19,222,468,0,357
C56031,C56,8145,7708,3,30,349,2,53
C56033,C56,23562,22789,35,294,306,1,137
C56035,C56,4843,4698,5,83,52,0,5
C56037,C56,38823,34529,282,542,2035,7,1428
C56039,C56,11172,10864,17,133,125,0,33
C56041,C56,18705,17725,25,182,553,0,220
C56043,C56,8388,7490,7,90,374,7,420
C56045,C56,6518,6342,3,90,48,0,35
