FIPS,StateFIPS,TotPop,NHisWhite,NHisBlack,NHisOther,HisWhite,HisBlack,HisOther
C22015,C22,128746,78982,29868,9659,2070,231,7936
C22017,C22,237848,101727,114769,12971,1730,529,6122
C22019,C22,216785,137110,54825,13466,2662,438,8284
C22021,C22,9645,7551,1528,345,95,6,120
C22023,C22,5617,5174,71,175,58,1,138
C22025,C22,8906,5738,2275,279,38,22,554
C22027,C22,14170,7064,6138,489,199,46,234
C22029,C22,18687,10157,7477,594,118,41,300
C22031,C22,26812,15122,9586,1342,162,35,565
C22033,C22,456781,191355,205552,29323,4714,1129,24708
C22035,C22,7459,2034,5164,146,20,24,71
C22037,C22,19539,11411,7108,629,105,31,255
C22039,C22,32350,21162,8609,1243,192,55,1089
C22041,C22,19774,12430,6508,560,62,46,168
C22043,C22,22169,16678,3060,1098,1031,48,254
C22045,C22,69929,38572,22984,4476,634,178,3085
C22047,C22,30241,14632,13313,878,201,64,1153
C22049,C22,15031,9896,3945,722,71,11,386
C22051,C22,440781,208385,115900,37439,12550,1992,64515
C22053,C22,32250,24855,5130,1531,211,18,505
C22055,C22,241753,150475,60677,14618,2888,409,12686
C22057,C22,97557,70722,14532,6631,988,108,4576
C22059,C22,14791,11263,1283,843,85,16,1301
C22061,C22,48396,25672,18626,2344,362,103,1289
C22063,C22,142282,114876,11178,7437,1979,90,6722
C22065,C22,10017,3414,6173,226,61,51,92
C22067,C22,25629,12220,11976,1052,61,72,248
C22069,C22,37515,18898,14857,2270,463,91,936
C22071,C22,383997,121385,205876,25719,5077,2397,23543
C22073,C22,160368,87426,58804,8480,1119,279,4260
C22075,C22,23515,13764,4863,2652,523,57,1656
C22077,C22,20758,12245,7221,667,150,24,451
C22079,C22,130023,76323,40261,8349,1187,223,3680
C22081,C22,7620,4150,2952,330,45,13,130
C22083,C22,20043,11667,7303,673,118,33,249
C22085,C22,22155,14850,3520,3075,186,9,515
C22087,C22,43764,23165,11370,3219,1332,137,4541
C22089,C22,52549,32708,13024,2676,842,109,3190
C22091,C22,10920,4494,5846,364,33,15,168
C22093,C22,20192,9917,9486,446,56,37,250
C22095,C22,42477,13348,24076,1762,529,229,2533
C22097,C22,82540,43225,34218,2919,386,142,1650
C22099,C22,51767,32919,15050,2119,340,49,1290
C22101,C22,49406,26334,14950,3598,615,108,3801
C22103,C22,264570,192144,33969,17613,4497,387,15960
C22105,C22,133157,79825,39770,6320,1511,269,5462
C22107,C22,4147,1728,2232,120,16,18,33
C22109,C22,109580,68802,21059,12361,1132,194,6032
C22111,C22,21107,14289,4980,703,171,15,949
C22113,C22,57359,44020,7859,3184,457,72,1767
C22115,C22,48750,33599,6325,4651,1488,166,2521
C22117,C22,45463,29588,12758,1707,355,100,955
C22119,C22,36967,22554,12142,1583,181,43,464
C22121,C22,27199,14114,10714,1127,193,40,1011
C22123,C22,9751,7799,1338,289,95,3,227
C22125,C22,15310,10585,3589,485,298,29,324
C22127,C22,13755,8498,3518,716,96,7,920
C23001,C23,111139,95875,6436,6606,750,95,1377
C23003,C23,67105,62163,423,3607,358,24,530
C23005,C23,303069,262137,11925,20996,2271,195,5545
C23007,C23,29456,27211,166,1672,145,8,254
C23009,C23,55478,51098,351,3060,346,4,619
C23011,C23,123642,112682,850,7558,957,69,1526
C23013,C23,40607,37533,256,2146,180,16,476
C23015,C23,35237,33071,156,1615,144,9,242
C23017,C23,57777,53456,209,3247,339,20,506
C23019,C23,152199,138306,1443,9735,1005,64,1646
C23021,C23,16800,15474,57,1008,98,4,159
C23023,C23,36699,33830,295,1925,216,19,414
C23025,C23,50477,46914,248,2659,270,2,384
C23027,C23,39607,36883,135,2030,214,13,332
C23029,C23,31095,27587,156,2685,202,6,459
C23031,C23,211972,194044,2009,11822,1282,89,2726
C24001,C24,68106,57953,5286,3718,424,55,670
C24003,C24,588261,367893,102555,61017,9741,1918,45137
C24005,C24,854535,443263,252724,97056,8861,3069,49562
C24009,C24,92783,68760,11922,7899,1175,178,2849
C24011,C24,33293,24114,4368,1991,365,66,2389
C24013,C24,172891,146701,6361,12084,1920,121,5704
C24015,C24,103725,83485,7500,7290,1321,303,3826
C24017,C24,166617,56832,80850,17258,1755,1185,8737
C24019,C24,32531,19891,9017,1846,237,123,1417
C24021,C24,271717,183636,27007,28955,5834,795,25490
C24023,C24,28806,27402,239,844,119,7,195
C24025,C24,260924,186984,36837,23096,3144,869,9994
C24027,C24,332317,155236,64018,85701,4093,1257,22012
C24029,C24,19198,14384,2751,1002,190,57,814
C24031,C24,1062061,430980,192714,220958,26803,4363,186243
C24033,C24,967201,109060,571866,80812,15803,6837,182823
C24035,C24,49874,41782,2775,2779,508,36,1994
C24037,C24,113777,80233,15994,11005,1719,300,4526
C24039,C24,24620,12886,9449,1210,190,56,829
C24041,C24,37526,28065,4186,1923,371,63,2918
C24043,C24,154705,115223,17241,11952,2242,450,7597
C24045,C24,103588,60340,27586,8571,1085,404,5602
C24047,C24,52460,41383,6166,2833,462,70,1546
C24510,C24,585708,157296,335615,46870,5730,2863,37334
C25001,C25,228996,194561,6409,20118,1898,194,5816
C25003,C25,129026,109263,4064,8635,1599,232,5233
C25005,C25,579200,445658,23123,55668,10105,2545,42101
C25007,C25,20600,16230,795,3041,91,18,425
C25009,C25,809829,536424,27081,63477,21901,6443,154503
C25011,C25,71029,61464,963,5010,934,112,2546
C25013,C25,465825,278464,35988,30054,23893,5568,91858
C25015,C25,162308,127578,4360,18748,2583,346,8693
C25017,C25,1632002,1085919,80996,321842,26526,3674,113045
C25019,C25,14255,9889,1006,1048,270,21,2021
C25021,C25,725981,512421,49311,126139,7101,2060,28949
C25023,C25,530819,406919,43482,56466,4639,1650,17663
C25025,C25,797936,352900,135255,131254,22567,10311,145649
C25027,C25,862111,611207,44222,94780,23033,3800,85069
C26001,C26,10167,9593,23,429,51,0,71
C26003,C26,8842,7323,585,819,40,2,73
C26005,C26,120502,103088,1446,6579,2476,138,6775
C26007,C26,28907,27006,99,1385,171,0,246
C26009,C26,23431,21743,39,1190,159,0,300
C26011,C26,15002,13919,35,778,98,0,172
C26013,C26,8158,5753,598,1705,19,6,77
C26015,C26,62423,56779,295,3207,709,18,1415
C26017,C26,103856,90811,1598,5517,2494,107,3329
C26019,C26,17970,16597,56,926,129,11,251
C26021,C26,154316,111603,21199,12304,2005,221,6984
C26023,C26,44862,39025,1124,2130,570,32,1981
C26025,C26,134310,100385,14275,12224,2327,238,4861
C26027,C26,51589,43309,2272,3847,696,49,1416
C26029,C26,26054,23881,74,1674,171,4,250
C26031,C26,25579,22872,89,2277,144,7,190
C26033,C26,36785,24544,2611,8873,259,14,484
C26035,C26,30856,28628,140,1467,252,10,359
C26037,C26,79128,67915,1640,5633,1289,75,2576
C26039,C26,12988,12026,57,613,114,0,178
C26041,C26,36903,33441,93,2826,243,0,300
C26043,C26,25947,24198,61,1248,181,4,255
C26045,C26,109175,87200,7463,7985,2092,225,4210
C26047,C26,34112,30359,159,3002,219,4,369
C26049,C26,406211,283483,79080,27389,5772,834,9653
C26051,C26,25386,23830,68,1006,219,2,261
C26053,C26,14380,12981,65,1112,71,14,137
C26055,C26,95238,85543,583,6102,965,12,2033
C26057,C26,41761,34812,2195,1601,1196,43,1914
C26059,C26,45746,42145,196,2233,513,10,649
C26061,C26,37361,33854,280,2558,253,6,410
C26063,C26,31407,29508,77,982,299,6,535
C26065,C26,284900,191551,34446,34481,7001,1134,16287
C26067,C26,66804,57617,3210,2613,1329,19,2016
C26069,C26,25237,23244,164,1219,215,7,388
C26071,C26,11631,10823,24,578,107,0,99
C26073,C26,64394,52970,2076,6342,1189,58,1759
C26075,C26,160366,131097,12385,10700,2160,247,3777
C26077,C26,261670,193428,29686,23780,3582,666,10528
C26079,C26,17939,16523,40,1021,148,0,207
C26081,C26,657974,465491,62359,54896,14512,2140,58576
C26083,C26,2046,1948,4,67,6,1,20
C26085,C26,12096,9360,795,746,935,96,164
C26087,C26,88619,78871,966,4538,1378,18,2848
C26089,C26,22301,19781,64,1539,258,3,656
C26091,C26,99423,83126,2437,5366,3423,177,4894
C26093,C26,193866,176756,1117,10490,1652,27,3824
C26095,C26,5339,4514,12,739,19,0,55
C26097,C26,10834,8015,56,2596,65,5,97
C26099,C26,881217,665241,108532,81230,7023,944,18247
C26101,C26,25032,21836,606,1760,317,8,505
C26103,C26,66017,59038,790,4845,513,15,816
C26105,C26,29052,25944,167,1651,512,14,764
C26107,C26,39714,35521,772,2395,395,22,609
C26109,C26,23502,21325,98,1593,174,9,303
C26111,C26,83494,73825,942,6068,966,21,1672
C26113,C26,15052,13940,33,580,146,0,353
C26115,C26,154809,135369,4036,9173,2192,102,3937
C26117,C26,66614,58880,2118,2919,1226,34,1437
C26119,C26,9153,8551,12,465,68,6,51
C26121,C26,175824,130141,23622,11778,3579,286,6418
C26123,C26,49978,43915,424,2670,907,10,2052
C26125,C26,1274395,879137,168797,165623,14181,1956,44701
C26127,C26,26659,21191,123,1237,1069,10,3029
C26129,C26,20770,19268,59,1006,241,4,192
C26131,C26,5816,5434,8,306,39,0,29
C26133,C26,22891,21188,155,1148,226,10,164
C26135,C26,8219,7684,8,373,57,0,97
C26137,C26,25091,23156,100,1389,164,1,281
C26139,C26,296200,241520,5071,20227,7276,391,21715
C26141,C26,12982,12282,28,518,60,7,87
C26143,C26,23459,21883,60,1082,184,5,245
C26145,C26,190124,128722,33548,10950,5193,1067,10644
C26147,C26,160383,142396,3773,8709,2080,164,3261
C26149,C26,60939,50674,1341,3497,856,26,4545
C26151,C26,40611,37209,151,1577,674,17,983
C26153,C26,8047,6727,10,1214,29,0,67
C26155,C26,68094,62239,319,3512,893,6,1125
C26157,C26,53323,48611,402,2502,802,11,995
C26159,C26,75587,59400,2348,4873,1945,80,6941
C26161,C26,372258,252220,42125,57182,5468,694,14569
C26163,C26,1793561,857132,669277,149503,25352,5505,86792
C26165,C26,33673,30783,187,1913,341,6,443
C27001,C27,15697,14479,58,940,59,4,157
C27003,C27,363887,276205,28378,39798,3966,279,15261
C27005,C27,35183,29645,200,4763,173,3,399
C27007,C27,46228,32445,519,12156,349,24,735
C27009,C27,41379,35821,1991,2351,324,31,861
C27011,C27,5166,4809,19,198,23,10,107
C27013,C27,69112,57222,3873,4796,983,97,2141
C27015,C27,25912,23968,118,655,353,10,808
C27017,C27,36207,30910,556,4129,241,6,365
C27019,C27,106922,91443,2173,7998,1005,35,4268
C27021,C27,30066,24675,64,4901,126,9,291
C27023,C27,12598,10473,75,807,180,0,1063
C27025,C27,56621,50804,845,3521,590,8,853
C27027,C27,65318,54424,3141,4742,1027,49,1935
C27029,C27,8524,7151,19,1253,46,4,51
C27031,C27,5600,4670,25,782,16,0,107
C27033,C27,11517,9418,135,849,199,8,908
C27035,C27,66123,61252,383,3576,334,36,542
C27037,C27,439882,323629,32191,47757,6853,549,28903
C27039,C27,20867,18807,126,877,281,8,768
C27041,C27,39006,36629,223,1339,258,12,545
C27043,C27,13921,12402,55,451,334,5,674
C27045,C27,21228,20173,98,616,105,3,233
C27047,C27,30895,25071,460,2181,917,26,2240
C27049,C27,47582,42516,661,2608,334,24,1439
C27051,C27,6074,5699,13,227,22,0,113
C27053,C27,1281565,840845,169603,172867,14277,1908,82065
C27055,C27,18843,17840,90,670,60,8,175
C27057,C27,21344,19139,82,1634,126,11,352
C27059,C27,41135,37559,314,2366,329,4,563
C27061,C27,45014,40166,174,4056,205,4,409
C27063,C27,9989,9026,120,442,107,0,294
C27065,C27,16032,14954,65,775,134,2,102
C27067,C27,43732,33303,2618,1895,1701,31,4184
C27069,C27,4207,3974,1,149,37,2,44
C27071,C27,12062,10920,44,931,55,0,112
C27073,C27,6719,6244,32,241,46,4,152
C27075,C27,10905,10281,11,500,45,0,68
C27077,C27,3763,3497,12,198,15,1,40
C27079,C27,28674,25463,262,1077,528,2,1342
C27081,C27,5640,5368,10,155,38,0,69
C27083,C27,25269,20535,906,2084,411,16,1317
C27085,C27,36771,32559,226,1431,657,9,1889
C27087,C27,5411,2278,8,2971,25,0,129
C27089,C27,9040,8332,12,306,141,1,248
C27091,C27,20025,17947,112,646,414,6,900
C27093,C27,23400,21618,93,739,247,0,703
C27095,C27,26459,23131,78,2769,150,5,326
C27097,C27,34010,32032,179,1166,213,6,414
C27099,C27,40029,29804,1613,3531,1000,25,4056
C27101,C27,8179,7483,26,288,88,0,294
C27103,C27,34454,29287,1672,1695,457,35,1308
C27105,C27,22290,12147,978,1894,962,5,6304
C27107,C27,6441,5702,17,434,112,3,173
C27109,C27,162847,124758,10959,17934,2006,154,7036
C27111,C27,60081,54362,843,2660,548,13,1655
C27113,C27,13992,12241,177,903,193,4,474
C27115,C27,28876,25119,470,2574,361,8,344
C27117,C27,9424,8057,107,456,102,0,702
C27119,C27,31192,26538,958,1697,691,19,1289
C27121,C27,11308,10751,34,332,51,5,135
C27123,C27,552352,320477,70101,116740,8472,1289,35273
C27125,C27,3935,3625,15,192,22,0,81
C27127,C27,15425,13123,76,1730,127,4,365
C27129,C27,14723,12766,60,578,392,9,918
C27131,C27,67097,51523,4353,4438,1114,33,5636
C27133,C27,9704,8886,50,404,111,1,252
C27135,C27,15331,13700,85,1308,62,2,174
C27137,C27,200231,176112,4075,16441,1273,114,2216
C27139,C27,150928,115630,8137,18153,1571,88,7349
C27141,C27,97183,84761,3648,5954,743,18,2059
C27143,C27,14836,12942,81,498,362,3,950
C27145,C27,158292,129276,13224,8841,1582,91,5278
C27147,C27,37406,31376,1359,1531,775,14,2351
C27149,C27,9671,8093,84,508,161,0,825
C27151,C27,9838,8618,79,479,189,9,464
C27153,C27,25262,22117,95,842,298,24,1886
C27155,C27,3360,2851,21,291,19,6,172
C27157,C27,21387,19921,121,637,170,1,537
C27159,C27,14065,13044,118,630,84,13,176
C27161,C27,18968,16538,336,823,502,23,746
C27163,C27,267568,208277,13799,32398,3377,242,9475
C27165,C27,11253,7689,42,295,520,6,2701
C27167,C27,6506,5918,41,336,75,1,135
C27169,C27,49671,44178,892,2712,460,25,1404
C27171,C27,141337,126031,2605,8004,1059,32,3606
C27173,C27,9528,8408,48,624,116,5,327
C28001,C28,29538,10926,16709,891,68,76,868
C28003,C28,34740,27738,4316,1438,254,21,973
C28005,C28,12720,7434,4835,322,29,19,81
C28007,C28,17889,9410,7642,506,30,36,265
C28009,C28,7646,4565,2654,282,17,12,116
C28011,C28,30985,9946,19257,988,165,108,521
C28013,C28,13266,8662,3444,413,114,23,610
C28015,C28,9998,6529,3030,285,14,14,126
C28017,C28,17106,8584,7407,473,80,29,533
C28019,C28,8246,5559,2332,238,34,11,72
C28021,C28,9135,974,7959,130,0,30,42
C28023,C28,15615,9950,5103,430,38,12,82
C28025,C28,18636,7196,10785,469,16,18,152
C28027,C28,21390,4285,16209,546,27,72,251
C28029,C28,28368,12171,14264,822,134,78,899
C28031,C28,18340,11047,6384,491,71,32,315
C28033,C28,185314,108466,55972,10715,1598,233,8330
C28035,C28,78158,43121,28151,3628,476,179,2603
C28037,C28,7675,4910,2563,142,11,22,27
C28039,C28,24350,20929,1774,975,183,8,481
C28041,C28,13530,9809,3143,407,39,6,126
C28043,C28,21629,11258,9352,709,81,57,172
C28045,C28,46053,37341,3911,2883,506,46,1366
C28047,C28,208621,125092,51143,18410,3006,563,10407
C28049,C28,227742,58012,157483,7683,632,629,3303
C28051,C28,17000,2359,14194,335,19,62,31
C28053,C28,7785,1423,6072,199,15,38,38
C28055,C28,1338,440,748,22,90,9,29
C28057,C28,23863,21129,1623,727,88,2,294
C28059,C28,143252,92881,29713,10608,1828,357,7865
C28061,C28,16367,7541,8324,333,20,17,132
C28063,C28,7260,891,6138,157,3,53,18
C28065,C28,11321,4330,6622,268,27,21,53
C28067,C28,67246,41676,19135,2296,400,104,3635
C28069,C28,8988,2812,5486,623,8,9,50
C28071,C28,55813,38766,11300,3605,508,81,1553
C28073,C28,64222,43865,14296,3699,591,76,1695
C28075,C28,72984,36534,31980,2681,385,153,1251
C28077,C28,12016,7807,3690,312,40,13,154
C28079,C28,21275,10069,8189,1787,76,46,1108
C28081,C28,83343,52854,24131,3530,540,115,2173
C28083,C28,28339,5963,20809,727,59,86,695
C28085,C28,34907,22996,10484,1021,95,58,253
C28087,C28,58879,29363,25885,2308,412,112,799
C28089,C28,109145,60273,38526,6229,554,121,3442
C28091,C28,24441,15721,7583,731,99,40,267
C28093,C28,33752,16284,14880,1048,216,32,1292
C28095,C28,34180,22487,10311,909,142,26,305
C28097,C28,9822,5094,4364,258,20,9,77
C28099,C28,29087,16426,6380,5847,97,24,313
C28101,C28,21291,12796,6447,1719,61,25,243
C28103,C28,10285,2639,7190,284,22,37,113
C28105,C28,51788,29224,18228,3068,382,102,784
C28107,C28,33208,15642,16035,853,123,57,498
C28109,C28,56145,44101,6666,3094,732,44,1508
C28111,C28,11511,8868,2097,392,74,0,80
C28113,C28,40324,16769,21457,1471,120,105,402
C28115,C28,31184,23859,4208,1069,267,18,1763
C28117,C28,25008,20166,3547,890,137,23,245
C28119,C28,6176,1484,4546,125,6,0,15
C28121,C28,157031,111990,32430,7544,882,136,4049
C28123,C28,27990,13145,9923,774,306,89,3753
C28125,C28,3800,962,2671,106,8,18,35
C28127,C28,25949,15928,8803,832,58,35,293
C28129,C28,14209,10582,3111,318,31,1,166
C28131,C28,18333,13822,3239,828,111,14,319
C28133,C28,25971,6729,18077,504,165,87,409
C28135,C28,12715,4727,7390,173,302,64,59
C28137,C28,28064,18019,8231,1009,149,31,625
C28139,C28,21815,16609,3447,641,197,17,904
C28141,C28,18850,17169,433,711,180,1,356
C28143,C28,9782,1853,7516,222,16,43,132
C28145,C28,27777,21560,3950,966,192,24,1085
C28147,C28,13884,7547,5706,428,46,26,131
C28149,C28,44722,20909,21290,1647,217,127,532
C28151,C28,44922,11180,31919,1239,84,123,377
C28153,C28,19779,11313,7708,415,39,24,280
C28155,C28,9926,7691,1782,298,35,3,117
C28157,C28,8587,2525,5764,228,6,23,41
C28159,C28,17714,8856,8078,554,38,43,145
C28161,C28,12481,7331,4615,372,50,23,90
C28163,C28,26743,9184,15812,671,825,119,132
C29001,C29,25314,21590,1265,1798,253,14,394
C29003,C29,18135,16756,138,850,151,18,222
C29005,C29,5305,4983,22,227,25,1,47
C29007,C29,24962,21450,1304,1477,198,3,530
C29009,C29,34534,28058,102,3041,597,4,2732
C29011,C29,11637,10367,27,977,95,5,166
C29013,C29,16042,14799,155,753,126,0,209
C29015,C29,19394,17934,75,1075,97,1,212
C29017,C29,10567,9862,35,517,70,4,79
C29019,C29,183610,137771,17882,19905,2184,218,5650
C29021,C29,84793,68391,4303,6499,1634,120,3846
C29023,C29,42130,35745,2463,3021,288,25,588
C29025,C29,8815,8172,65,427,79,4,68
C29027,C29,44283,38453,1943,2922,318,31,616
C29029,C29,42745,38714,247,2429,395,11,949
C29031,C29,81710,67393,6459,5624,544,44,1646
C29033,C29,8495,7906,97,360,38,0,94
C29035,C29,5202,4794,11,300,43,2,52
C29037,C29,107824,89406,4904,7931,1686,114,3783
C29039,C29,14188,12899,57,971,97,7,157
C29041,C29,7408,6925,144,238,44,5,52
C29043,C29,88842,78890,597,6343,1026,19,1967
C29045,C29,6634,6337,21,226,26,2,22
C29047,C29,253335,193282,17853,23350,5432,418,13000
C29049,C29,21184,19264,202,1216,162,7,333
C29051,C29,77279,61474,8041,5103,767,82,1812
C29053,C29,17103,14730,920,1131,120,4,198
C29055,C29,23056,20980,148,1446,158,0,324
C29057,C29,7569,6995,34,405,43,2,90
C29059,C29,17071,15696,44,1011,147,2,171
C29061,C29,8430,7924,31,362,53,2,58
C29063,C29,11029,9653,672,477,127,0,100
C29065,C29,14421,13203,52,895,104,18,149
C29067,C29,11578,10602,35,702,71,5,163
C29069,C29,28283,21629,3176,1436,439,8,1595
C29071,C29,104682,95680,880,5917,703,24,1478
C29073,C29,14794,13705,18,882,51,5,133
C29075,C29,6162,5851,15,206,32,0,58
C29077,C29,298915,246368,9987,28168,4377,246,9769
C29079,C29,9808,9121,50,396,104,6,131
C29081,C29,8157,7618,32,339,55,5,108
C29083,C29,21946,19800,177,1396,208,10,355
C29085,C29,8279,7648,11,488,35,7,90
C29087,C29,4223,3992,4,160,12,6,49
C29089,C29,10151,8826,542,575,105,0,103
C29091,C29,39750,35972,180,2702,357,14,525
C29093,C29,9537,8602,136,622,87,11,79
C29095,C29,717204,419542,156542,63335,16278,2017,59490
C29097,C29,122761,96388,2260,12736,2193,82,9102
C29099,C29,226739,203287,2295,15605,1720,49,3783
C29101,C29,54013,44415,2309,4694,939,60,1596
C29103,C29,3744,3573,20,128,0,0,23
C29105,C29,36039,32482,262,2340,366,6,583
C29107,C29,32984,29256,671,2010,371,8,668
C29109,C29,38001,32401,134,2479,736,1,2250
C29111,C29,10032,9315,185,367,47,0,118
C29113,C29,59574,53051,1072,3910,446,25,1070
C29115,C29,11874,11027,67,491,109,0,180
C29117,C29,14557,13368,315,635,105,1,133
C29119,C29,23303,16667,421,3397,426,14,2378
C29121,C29,15209,13778,299,856,77,10,189
C29123,C29,12626,11555,54,675,60,2,280
C29125,C29,8432,7796,23,479,45,0,89
C29127,C29,28525,24930,1363,1716,189,11,316
C29129,C29,3538,3291,0,92,12,1,142
C29131,C29,24722,22908,117,1231,181,0,285
C29133,C29,12577,8814,3060,480,96,23,104
C29135,C29,15473,13688,282,639,188,0,676
C29137,C29,8666,7902,177,428,54,4,101
C29139,C29,11322,10444,101,548,74,5,150
C29141,C29,21006,19298,126,1136,199,0,247
C29143,C29,16434,12610,2731,840,93,10,150
C29145,C29,58648,47551,523,6967,832,9,2766
C29147,C29,21241,19290,363,1161,175,0,252
C29149,C29,8635,7990,25,503,59,0,58
C29151,C29,13274,12688,24,437,57,0,68
C29153,C29,8553,8000,19,425,35,0,74
C29155,C29,15661,10176,4297,773,104,11,300
C29157,C29,18956,17657,102,814,91,0,292
C29159,C29,42980,34751,1353,2860,757,37,3222
C29161,C29,44638,37941,1028,4410,442,16,801
C29163,C29,17587,15383,942,828,163,2,269
C29165,C29,106718,81426,8135,9996,2090,161,4910
C29167,C29,31519,28682,242,1804,371,5,415
C29169,C29,53955,35865,6039,5972,2688,283,3108
C29171,C29,4681,4446,11,112,29,1,82
C29173,C29,10355,9713,114,432,35,0,61
C29175,C29,24716,21271,1351,1522,264,10,298
C29177,C29,23158,20893,227,1458,216,6,358
C29179,C29,6096,5669,33,295,21,3,75
C29181,C29,10679,9885,31,636,57,0,70
C29183,C29,405262,335879,20672,32700,3786,222,12003
C29185,C29,9284,8567,26,513,76,0,102
C29186,C29,18479,17127,320,763,143,0,126
C29187,C29,66922,59474,2645,3714,466,13,610
C29189,C29,1004125,624703,245168,97076,7580,1474,28124
C29195,C29,23333,17473,1149,1881,522,23,2285
C29197,C29,4032,3864,0,121,14,0,33
C29199,C29,4716,4537,6,138,13,6,16
C29201,C29,38059,30595,4476,2053,318,26,591
C29203,C29,7031,6451,3,436,55,4,82
C29205,C29,6103,5749,20,217,42,4,71
C29207,C29,28672,26610,298,1198,226,7,333
C29209,C29,31076,28296,79,1919,278,6,498
C29211,C29,5999,4507,208,230,173,0,881
C29213,C29,56066,46468,837,4432,1251,14,3064
C29215,C29,24487,21992,780,1200,248,10,257
C29217,C29,19707,17966,110,1205,131,0,295
C29219,C29,35532,31103,718,2311,316,13,1071
C29221,C29,23514,21378,610,1299,87,0,140
C29223,C29,10974,10093,50,676,72,0,83
C29225,C29,39085,35893,194,2208,285,9,496
C29227,C29,1973,1887,0,61,10,0,15
C29229,C29,18188,16654,111,1053,159,7,204
C29510,C29,301578,129368,128993,27812,2924,821,11660
C30001,C30,9371,8330,24,586,121,5,305
C30003,C30,13124,3407,11,9191,113,0,402
C30005,C30,7044,2942,10,3934,14,3,141
C30007,C30,6774,6149,17,408,73,0,127
C30009,C30,10473,9603,13,596,117,9,135
C30011,C30,1415,1341,0,63,6,0,5
C30013,C30,84414,68794,1085,10523,1471,111,2430
C30015,C30,5895,4172,10,1554,42,0,117
C30017,C30,11867,10701,71,733,137,0,225
C30019,C30,1661,1467,0,145,7,0,42
C30021,C30,8940,7969,38,645,111,4,173
C30023,C30,9421,8514,23,624,124,0,136
C30025,C30,3049,2858,5,123,30,0,33
C30027,C30,11446,10566,21,634,107,0,118
C30029,C30,104357,93416,269,7343,1189,11,2129
C30031,C30,118960,104003,493,8569,1883,33,3979
C30033,C30,1173,1125,0,34,1,0,13
C30035,C30,13778,3496,19,9962,30,1,270
C30037,C30,823,724,7,57,0,3,32
C30039,C30,3309,3066,0,158,23,0,62
C30041,C30,16309,11020,44,4745,152,2,346
C30043,C30,12085,10926,15,853,90,1,200
C30045,C30,2023,1883,8,83,12,1,36
C30047,C30,31134,20373,64,9529,267,0,901
C30049,C30,70973,62063,266,6045,974,16,1609
C30051,C30,1959,1856,2,88,0,0,13
C30053,C30,19677,17725,32,1359,223,5,333
C30055,C30,1729,1592,1,104,14,0,18
C30057,C30,8623,7955,11,418,57,4,178
C30059,C30,1927,1781,12,88,8,1,37
C30061,C30,4535,4044,10,334,53,0,94
C30063,C30,117922,99953,706,11259,1587,46,4371
C30065,C30,4730,4274,4,306,65,3,78
C30067,C30,17191,15636,62,983,213,0,297
C30069,C30,496,466,0,25,0,0,5
C30071,C30,4217,3492,5,608,32,0,80
C30073,C30,5898,4644,4,1153,32,1,64
C30075,C30,1694,1529,5,125,18,0,17
C30077,C30,6946,6016,64,705,76,3,82
C30079,C30,1088,982,2,71,22,0,11
C30081,C30,44174,39695,88,2807,667,6,911
C30083,C30,11491,9892,61,933,225,2,378
C30085,C30,10794,3587,32,6936,43,0,196
C30087,C30,8329,4768,20,3307,66,0,168
C30089,C30,12400,10732,23,1299,156,0,190
C30091,C30,3539,3170,14,248,30,0,77
C30093,C30,35133,31081,126,2288,719,5,914
C30095,C30,8963,8110,13,571,106,4,159
C30097,C30,3678,3332,8,240,43,0,55
C30099,C30,6226,5655,19,467,30,2,53
C30101,C30,4971,4179,32,582,89,0,89
C30103,C30,762,688,1,42,10,0,21
C30105,C30,7578,6353,15,1036,39,0,135
C30107,C30,2069,1850,3,148,27,3,38
C30109,C30,937,859,2,49,11,0,16
C30111,C30,164731,136514,1187,16915,3451,122,6542
C31001,C31,31205,25779,247,1520,877,11,2771
C31003,C31,6295,5899,22,153,38,0,183
C31005,C31,434,400,3,19,0,0,12
C31007,C31,674,600,0,23,14,0,37
C31009,C31,431,397,1,22,0,0,11
C31011,C31,5379,5057,21,118,34,0,149
C31013,C31,10842,8681,66,849,382,0,864
C31015,C31,1810,1723,0,54,1,0,32
C31017,C31,2903,2629,2,96,35,0,141
C31019,C31,50084,42108,600,2314,1255,43,3764
C31021,C31,6722,6197,19,334,51,3,118
C31023,C31,8369,7626,28,233,99,0,383
C31025,C31,26598,24261,102,1247,372,1,615
C31027,C31,8380,8010,25,159,54,3,129
C31029,C31,3893,3209,20,102,101,0,461
C31031,C31,5455,4772,11,524,58,0,90
C31033,C31,9468,8239,51,427,279,9,463
C31035,C31,6104,5372,8,201,130,2,391
C31037,C31,10582,5018,375,196,821,3,4169
C31039,C31,9013,7638,21,242,203,2,907
C31041,C31,10545,9804,48,305,116,0,272
C31043,C31,21582,9347,1603,1821,1681,10,7120
C31045,C31,8199,6943,164,764,126,0,202
C31047,C31,24111,13529,1187,752,1569,23,7051
C31049,C31,1838,1686,1,51,23,0,77
C31051,C31,5606,4643,17,150,92,1,703
C31053,C31,37167,29501,215,1368,1047,32,5004
C31055,C31,584526,381427,63706,58573,16999,1015,62806
C31057,C31,1654,1491,7,53,15,0,88
C31059,C31,5551,5181,20,173,46,2,129
C31061,C31,2889,2741,6,60,19,0,63
C31063,C31,2519,2337,17,84,39,0,42
C31065,C31,4636,4235,9,172,58,0,162
